"component_name","filename","gbif_id","conversion_mean","predicted_conversion_factor_cm","genus_species","family","area","petiole_width","LMA","lat","lon","eco_name","biome","bio_1","bio_4","bio_12","bio_15","ai","wind","srad","leaf_phenology"
"Pelargonium_inquinans_1840174133__L__1175-2967-2099-3834","Pelargonium_inquinans_1840174133",1840174133,139.9746424,129.0599338,"Pelargonium inquinans","unknown",15.58,0.108816468,1.322000292,-33.505,26.831111,"Drakensberg montane grasslands, woodlands and forests","Montane Grasslands & Shrublands",18.54100037,236.0682983,684,24.01446342,4260,3.872333288,17298.5,NA
"Pelargonium_inquinans_1840174133__L__1548-2105-2842-2960","Pelargonium_inquinans_1840174133",1840174133,139.9746424,129.0599338,"Pelargonium inquinans","unknown",18.21,0.194341922,1.245529216,-33.505,26.831111,"Drakensberg montane grasslands, woodlands and forests","Montane Grasslands & Shrublands",18.54100037,236.0682983,684,24.01446342,4260,3.872333288,17298.5,NA
"Pelargonium_vitifolium_1091195417__L__88-2137-379-2538","Pelargonium_vitifolium_1091195417",1091195417,0,90.28893105,"Pelargonium vitifolium","unknown",7.58,0.189259163,2.785620215,-39.923,175.028,"North Island temperate forests","Temperate Broadleaf & Mixed Forests",13.62391281,347.1925659,1044,12.78322983,8652,5.324999809,14505.66699,NA
"Pelargonium_whytei_1840174697__L__1764-2102-2424-2801","Pelargonium_whytei_1840174697",1840174697,0,129.0603369,"Pelargonium whytei","unknown",5.74,0.086628783,1.705114889,-7.6,29.95,"Albertine Rift montane forests","Tropical & Subtropical Moist Broadleaf Forests",16.79533386,127.0954971,1158,91.12267303,7802,2.418666601,16044.08301,NA
"Pelargonium_whytei_3033566742__L__2404-2575-3142-3196","Pelargonium_whytei_3033566742",3033566742,0,129.0523264,"Pelargonium whytei","unknown",6.04,0.088349854,1.697575932,-10.571008,33.694069,"Southern Rift montane forest-grassland mosaic","Montane Grasslands & Shrublands",15.61999989,190.548645,1154,104.5485687,8113,2.863666773,16718.16602,NA
"Pelargonium_whytei_3033599649__L__2273-2556-2722-3145","Pelargonium_whytei_3033599649",3033599649,137.8940193,129.0523264,"Pelargonium whytei","unknown",2.17,0.036259731,1.271032968,-10.508469,33.809938,"Southern Rift montane forest-grassland mosaic","Montane Grasslands & Shrublands",13.88966656,186.2904205,1174,104.4970779,8797,2.570666552,16476.91602,NA
"Pelargonium_whytei_1839462464__L__1803-3995-2878-4651","Pelargonium_whytei_1839462464",1839462464,0,129.0580707,"Pelargonium whytei","unknown",4.16,0.076313382,1.750238936,-7.583333,29.883333,"Albertine Rift montane forests","Tropical & Subtropical Moist Broadleaf Forests",17.40183258,127.7369385,1143,91.17720795,7500,2.410333395,16056.66699,NA
"Pellacalyx_axillaris_4519472695__L__348-403-777-1414","Pellacalyx_axillaris_4519472695",4519472695,0,92.90933416,"Pellacalyx axillaris","unknown",26.2,0.187970879,1.725433251,5.560833,101.338611,"Peninsular Malaysian rain forests","Tropical & Subtropical Moist Broadleaf Forests",25.85333252,57.89974594,2233,38.96139526,14236,1.319000006,17453.08398,"evergreen"
"Pellacalyx_axillaris_2514424523__L__1035-1317-1692-2063","Pellacalyx_axillaris_2514424523",2514424523,0,88.87850078,"Pellacalyx axillaris","unknown",17.98,0.090010519,1.135100865,-1.41667,115.95,"Borneo lowland rain forests","Tropical & Subtropical Moist Broadleaf Forests",26.04383278,24.6932373,2628,33.29060745,17731,1.07099998,16722.41602,"evergreen"
"Pellacalyx_axillaris_2514424523__L__293-557-532-1211","Pellacalyx_axillaris_2514424523",2514424523,0,88.87850078,"Pellacalyx axillaris","unknown",9.04,0.117467176,1.476072791,-1.41667,115.95,"Borneo lowland rain forests","Tropical & Subtropical Moist Broadleaf Forests",26.04383278,24.6932373,2628,33.29060745,17731,1.07099998,16722.41602,"evergreen"
"Pellacalyx_axillaris_2517050328__L__99-418-915-943","Pellacalyx_axillaris_2517050328",2517050328,0,89.06705367,"Pellacalyx axillaris","unknown",27.53,0.177522301,1.312770186,3.23333,101.61667,"Peninsular Malaysian rain forests","Tropical & Subtropical Moist Broadleaf Forests",26.27266693,36.53009033,2534,28.22306252,17217,1.404999971,15940.58301,"evergreen"
"Pellacalyx_axillaris_2517050328__L__910-522-1761-1227","Pellacalyx_axillaris_2517050328",2517050328,0,89.06705367,"Pellacalyx axillaris","unknown",27.27,0.134729954,1.317537409,3.23333,101.61667,"Peninsular Malaysian rain forests","Tropical & Subtropical Moist Broadleaf Forests",26.27266693,36.53009033,2534,28.22306252,17217,1.404999971,15940.58301,"evergreen"
"Pellacalyx_axillaris_4519472695__L__588-600-1310-1667","Pellacalyx_axillaris_4519472695",4519472695,0,92.90933416,"Pellacalyx axillaris","unknown",38.23,0.207871557,1.493519216,5.560833,101.338611,"Peninsular Malaysian rain forests","Tropical & Subtropical Moist Broadleaf Forests",25.85333252,57.89974594,2233,38.96139526,14236,1.319000006,17453.08398,"evergreen"
"Pellacalyx_axillaris_2517050328__L__981-1013-1912-1589","Pellacalyx_axillaris_2517050328",2517050328,0,89.06705367,"Pellacalyx axillaris","unknown",28.65,0.138876457,1.292924218,3.23333,101.61667,"Peninsular Malaysian rain forests","Tropical & Subtropical Moist Broadleaf Forests",26.27266693,36.53009033,2534,28.22306252,17217,1.404999971,15940.58301,"evergreen"
"Pellacalyx_axillaris_2514424523__L__164-820-469-1570","Pellacalyx_axillaris_2514424523",2514424523,0,88.87850078,"Pellacalyx axillaris","unknown",12.79,0.125793525,1.292824481,-1.41667,115.95,"Borneo lowland rain forests","Tropical & Subtropical Moist Broadleaf Forests",26.04383278,24.6932373,2628,33.29060745,17731,1.07099998,16722.41602,"evergreen"
"Pellacalyx_axillaris_2514424523__L__275-2185-884-2546","Pellacalyx_axillaris_2514424523",2514424523,0,88.87850078,"Pellacalyx axillaris","unknown",11.31,0.111382335,1.355006567,-1.41667,115.95,"Borneo lowland rain forests","Tropical & Subtropical Moist Broadleaf Forests",26.04383278,24.6932373,2628,33.29060745,17731,1.07099998,16722.41602,"evergreen"
"Pellacalyx_axillaris_2517050328__L__1130-1655-1659-2282","Pellacalyx_axillaris_2517050328",2517050328,0,89.06705367,"Pellacalyx axillaris","unknown",13.3,0.190867434,1.73333837,3.23333,101.61667,"Peninsular Malaysian rain forests","Tropical & Subtropical Moist Broadleaf Forests",26.27266693,36.53009033,2534,28.22306252,17217,1.404999971,15940.58301,"evergreen"
"Pellacalyx_axillaris_2517050328__L__1040-1369-1842-2131","Pellacalyx_axillaris_2517050328",2517050328,0,89.06705367,"Pellacalyx axillaris","unknown",25.39,0.191855538,1.35398398,3.23333,101.61667,"Peninsular Malaysian rain forests","Tropical & Subtropical Moist Broadleaf Forests",26.27266693,36.53009033,2534,28.22306252,17217,1.404999971,15940.58301,"evergreen"
"Peltophorum_africanum_1846557048__L__1784-569-2157-1374","Peltophorum_africanum_1846557048",1846557048,113.4017875,112.2091701,"Peltophorum africanum","unknown",7.8,0.105818438,1.767131178,-16.8187,28.7584,"Zambezian and Mopane woodlands","Tropical & Subtropical Grasslands, Savannas & Shrubland",23.92083359,287.5613708,711,123.4117279,3211,2.305333376,20126.08398,"deciduous"
"Penianthus_longifolius_4129429004__L__155-866-1805-2210","Penianthus_longifolius_4129429004",4129429004,130.6673637,129.0560524,"Penianthus longifolius","unknown",69.49,0.233134668,1.401268556,0.4,13.07,"Northwestern Congolian lowland forests","Tropical & Subtropical Moist Broadleaf Forests",23.81083298,92.87432098,1670,59.5528717,15332,0.984333336,12370.25,NA
"Penianthus_longifolius_4129429004__L__1989-441-3221-2376","Penianthus_longifolius_4129429004",4129429004,130.6673637,129.0560524,"Penianthus longifolius","unknown",79.43,0.26621073,1.331501306,0.4,13.07,"Northwestern Congolian lowland forests","Tropical & Subtropical Moist Broadleaf Forests",23.81083298,92.87432098,1670,59.5528717,15332,0.984333336,12370.25,NA
"Penianthus_longifolius_4129429004__L__269-2511-1794-5535","Penianthus_longifolius_4129429004",4129429004,130.6673637,129.0560524,"Penianthus longifolius","unknown",148.18,0.303237353,1.049286478,0.4,13.07,"Northwestern Congolian lowland forests","Tropical & Subtropical Moist Broadleaf Forests",23.81083298,92.87432098,1670,59.5528717,15332,0.984333336,12370.25,NA
"Pennantia_cunninghamii_2284183344__L__1651-3502-3490-4240","Pennantia_cunninghamii_2284183344",2284183344,0,129.0573871,"Pennantia cunninghamii","unknown",43.21,0.146198235,0.758802449,-27.32,152.75,"Eastern Australian temperate forests","Temperate Broadleaf & Mixed Forests",17.21616745,381.1141052,1481,45.60174179,10298,3.461999893,17706.25,"evergreen"
"Pennantia_cunninghamii_2284183344__L__2187-395-2680-2018","Pennantia_cunninghamii_2284183344",2284183344,0,129.0573871,"Pennantia cunninghamii","unknown",18.03,0.103956915,1.059574617,-27.32,152.75,"Eastern Australian temperate forests","Temperate Broadleaf & Mixed Forests",17.21616745,381.1141052,1481,45.60174179,10298,3.461999893,17706.25,"evergreen"
"Pennantia_cunninghamii_2517110777__L__857-398-1248-1267","Pennantia_cunninghamii_2517110777",2517110777,0,88.82200712,"Pennantia cunninghamii","unknown",22.9,0.150206739,1.530444626,-27.31667,152.9,"Eastern Australian temperate forests","Temperate Broadleaf & Mixed Forests",19.54800034,378.729187,1236,47.35649109,7228,3.345000029,18037.58398,"evergreen"
"Pennantia_cunninghamii_2284183344__L__519-2589-1787-3258","Pennantia_cunninghamii_2284183344",2284183344,0,129.0573871,"Pennantia cunninghamii","unknown",29.44,0.082367589,0.878592865,-27.32,152.75,"Eastern Australian temperate forests","Temperate Broadleaf & Mixed Forests",17.21616745,381.1141052,1481,45.60174179,10298,3.461999893,17706.25,"evergreen"
"Pennantia_cunninghamii_2284183344__L__1951-2704-3675-3501","Pennantia_cunninghamii_2284183344",2284183344,0,129.0573871,"Pennantia cunninghamii","unknown",46.13,0.180724313,0.740082669,-27.32,152.75,"Eastern Australian temperate forests","Temperate Broadleaf & Mixed Forests",17.21616745,381.1141052,1481,45.60174179,10298,3.461999893,17706.25,"evergreen"
"Pennantia_cunninghamii_2572944264__L__535-3336-972-4226","Pennantia_cunninghamii_2572944264",2572944264,111.7271637,112.2091701,"Pennantia cunninghamii","unknown",17.6,0.120414979,1.429348508,-17.683333,145.533333,"Queensland tropical rain forests","Tropical & Subtropical Moist Broadleaf Forests",18.95050049,305.8435364,2083,80.52959442,11450,3.850666761,19316.75,"evergreen"
"Pennantia_cunninghamii_2514922924__L__457-1938-1178-2719","Pennantia_cunninghamii_2514922924",2514922924,0,88.83455839,"Pennantia cunninghamii","unknown",29.48,0.191697766,1.674341299,-17.28333,145.55,"Queensland tropical rain forests","Tropical & Subtropical Moist Broadleaf Forests",20.87800026,293.000946,2256,74.77882385,13645,4.056333542,19345.41602,"evergreen"
"Pennantia_cunninghamii_2515087514__L__922-503-1488-1359","Pennantia_cunninghamii_2515087514",2515087514,0,88.8973394,"Pennantia cunninghamii","unknown",30.25,0.177861209,1.459473264,-27.31667,152.75,"Eastern Australian temperate forests","Temperate Broadleaf & Mixed Forests",17.21616745,381.1141052,1481,45.60174179,10298,3.461999893,17706.25,"evergreen"
"Pennantia_cunninghamii_2572944264__L__2238-902-2997-2579","Pennantia_cunninghamii_2572944264",2572944264,111.7271637,112.2091701,"Pennantia cunninghamii","unknown",47.6,0.216665635,0.977413011,-17.683333,145.533333,"Queensland tropical rain forests","Tropical & Subtropical Moist Broadleaf Forests",18.95050049,305.8435364,2083,80.52959442,11450,3.850666761,19316.75,"evergreen"
"Pennantia_cunninghamii_2515087514__L__204-1624-994-2049","Pennantia_cunninghamii_2515087514",2515087514,0,88.8973394,"Pennantia cunninghamii","unknown",21.61,0.162234384,1.659568249,-27.31667,152.75,"Eastern Australian temperate forests","Temperate Broadleaf & Mixed Forests",17.21616745,381.1141052,1481,45.60174179,10298,3.461999893,17706.25,"evergreen"
"Pennantia_cunninghamii_2515087514__L__1043-1561-1774-2210","Pennantia_cunninghamii_2515087514",2515087514,0,88.8973394,"Pennantia cunninghamii","unknown",33.86,0.19353392,1.39795381,-27.31667,152.75,"Eastern Australian temperate forests","Temperate Broadleaf & Mixed Forests",17.21616745,381.1141052,1481,45.60174179,10298,3.461999893,17706.25,"evergreen"
"Penstemon_rupicola_1928075379__L__1065-919-1178-986","Penstemon_rupicola_1928075379",1928075379,119.9174032,118.4404658,"Penstemon rupicola","unknown",0.23,0.07173542,2.256101593,44.42662,-121.8875,"Central and Southern Cascades forests","Temperate Conifer Forests",5.222833157,594.6004028,1875,64.87173462,14626,3.560666561,13790.25,NA
"Penstemon_rupicola_1928075379__L__1077-1595-1184-1765","Penstemon_rupicola_1928075379",1928075379,119.9174032,118.4404658,"Penstemon rupicola","unknown",0.63,0.030066956,1.535290617,44.42662,-121.8875,"Central and Southern Cascades forests","Temperate Conifer Forests",5.222833157,594.6004028,1875,64.87173462,14626,3.560666561,13790.25,NA
"Penstemon_rupicola_1928075379__L__1868-3447-1923-3557","Penstemon_rupicola_1928075379",1928075379,119.9174032,118.4404658,"Penstemon rupicola","unknown",0.18,0.05274093,2.477562327,44.42662,-121.8875,"Central and Southern Cascades forests","Temperate Conifer Forests",5.222833157,594.6004028,1875,64.87173462,14626,3.560666561,13790.25,NA
"Penstemon_rupicola_1928075379__L__1875-856-2060-967","Penstemon_rupicola_1928075379",1928075379,119.9174032,118.4404658,"Penstemon rupicola","unknown",0.64,0.067231757,1.52608223,44.42662,-121.8875,"Central and Southern Cascades forests","Temperate Conifer Forests",5.222833157,594.6004028,1875,64.87173462,14626,3.560666561,13790.25,NA
"Penstemon_rupicola_1928075379__L__1933-622-2068-726","Penstemon_rupicola_1928075379",1928075379,119.9174032,118.4404658,"Penstemon rupicola","unknown",0.41,0.050724602,1.809069502,44.42662,-121.8875,"Central and Southern Cascades forests","Temperate Conifer Forests",5.222833157,594.6004028,1875,64.87173462,14626,3.560666561,13790.25,NA
"Penstemon_rupicola_1928075379__L__2070-522-2213-643","Penstemon_rupicola_1928075379",1928075379,119.9174032,118.4404658,"Penstemon rupicola","unknown",0.42,0.058373512,1.792492952,44.42662,-121.8875,"Central and Southern Cascades forests","Temperate Conifer Forests",5.222833157,594.6004028,1875,64.87173462,14626,3.560666561,13790.25,NA
"Penstemon_rupicola_1928075379__L__2277-1750-2474-1848","Penstemon_rupicola_1928075379",1928075379,119.9174032,118.4404658,"Penstemon rupicola","unknown",0.63,0.02501722,1.535290617,44.42662,-121.8875,"Central and Southern Cascades forests","Temperate Conifer Forests",5.222833157,594.6004028,1875,64.87173462,14626,3.560666561,13790.25,NA
"Penstemon_rupicola_1928075379__L__2369-2667-2433-2803","Penstemon_rupicola_1928075379",1928075379,119.9174032,118.4404658,"Penstemon rupicola","unknown",0.26,0.03438288,2.152875258,44.42662,-121.8875,"Central and Southern Cascades forests","Temperate Conifer Forests",5.222833157,594.6004028,1875,64.87173462,14626,3.560666561,13790.25,NA
"Penstemon_rupicola_1928075379__L__2414-3520-2478-3659","Penstemon_rupicola_1928075379",1928075379,119.9174032,118.4404658,"Penstemon rupicola","unknown",0.25,0.063508489,2.185373146,44.42662,-121.8875,"Central and Southern Cascades forests","Temperate Conifer Forests",5.222833157,594.6004028,1875,64.87173462,14626,3.560666561,13790.25,NA
"Penstemon_rupicola_1928075379__L__2437-2761-2500-2887","Penstemon_rupicola_1928075379",1928075379,119.9174032,118.4404658,"Penstemon rupicola","unknown",0.22,0.042521097,2.294738602,44.42662,-121.8875,"Central and Southern Cascades forests","Temperate Conifer Forests",5.222833157,594.6004028,1875,64.87173462,14626,3.560666561,13790.25,NA
"Penstemon_rupicola_1928075379__L__2487-1664-2607-1741","Penstemon_rupicola_1928075379",1928075379,119.9174032,118.4404658,"Penstemon rupicola","unknown",0.16,0.053396122,2.591581387,44.42662,-121.8875,"Central and Southern Cascades forests","Temperate Conifer Forests",5.222833157,594.6004028,1875,64.87173462,14626,3.560666561,13790.25,NA
"Penstemon_rupicola_1928506534__L__1345-4813-1471-4951","Penstemon_rupicola_1928506534",1928506534,119.2072511,118.4404658,"Penstemon rupicola","unknown",0.59,0.083887514,2.336342084,44.64734,-122.062,"Central and Southern Cascades forests","Temperate Conifer Forests",6.856666565,569.1112061,2009,65.68728638,16743,3.448333263,13653,NA
"Penstemon_rupicola_1928506534__L__1442-4615-1527-4772","Penstemon_rupicola_1928506534",1928506534,119.2072511,118.4404658,"Penstemon rupicola","unknown",0.42,0.051026783,2.660239094,44.64734,-122.062,"Central and Southern Cascades forests","Temperate Conifer Forests",6.856666565,569.1112061,2009,65.68728638,16743,3.448333263,13653,NA
"Penstemon_rupicola_1928506534__L__1533-2987-1631-3165","Penstemon_rupicola_1928506534",1928506534,119.2072511,118.4404658,"Penstemon rupicola","unknown",0.56,0.051026783,2.383384299,44.64734,-122.062,"Central and Southern Cascades forests","Temperate Conifer Forests",6.856666565,569.1112061,2009,65.68728638,16743,3.448333263,13653,NA
"Penstemon_rupicola_1928506534__L__1535-4762-1650-4890","Penstemon_rupicola_1928506534",1928506534,119.2072511,118.4404658,"Penstemon rupicola","unknown",0.36,0.051026783,2.821592843,44.64734,-122.062,"Central and Southern Cascades forests","Temperate Conifer Forests",6.856666565,569.1112061,2009,65.68728638,16743,3.448333263,13653,NA
"Penstemon_rupicola_1928506534__L__1773-1031-1895-1162","Penstemon_rupicola_1928506534",1928506534,119.2072511,118.4404658,"Penstemon rupicola","unknown",0.51,0.067110012,2.470074732,44.64734,-122.062,"Central and Southern Cascades forests","Temperate Conifer Forests",6.856666565,569.1112061,2009,65.68728638,16743,3.448333263,13653,NA
"Penstemon_rupicola_1928506534__L__1836-1162-2000-1319","Penstemon_rupicola_1928506534",1928506534,119.2072511,118.4404658,"Penstemon rupicola","unknown",0.87,0.114099355,2.014213701,44.64734,-122.062,"Central and Southern Cascades forests","Temperate Conifer Forests",6.856666565,569.1112061,2009,65.68728638,16743,3.448333263,13653,NA
"Penstemon_rupicola_1928506534__L__1845-3109-2009-3300","Penstemon_rupicola_1928506534",1928506534,119.2072511,118.4404658,"Penstemon rupicola","unknown",0.86,0.060492147,2.023128611,44.64734,-122.062,"Central and Southern Cascades forests","Temperate Conifer Forests",6.856666565,569.1112061,2009,65.68728638,16743,3.448333263,13653,NA
"Penstemon_rupicola_1928506534__L__1994-4480-2097-4602","Penstemon_rupicola_1928506534",1928506534,119.2072511,118.4404658,"Penstemon rupicola","unknown",0.31,0.045174809,2.987457484,44.64734,-122.062,"Central and Southern Cascades forests","Temperate Conifer Forests",6.856666565,569.1112061,2009,65.68728638,16743,3.448333263,13653,NA
"Penstemon_rupicola_1928506534__L__2106-4465-2237-4590","Penstemon_rupicola_1928506534",1928506534,119.2072511,118.4404658,"Penstemon rupicola","unknown",0.45,0.067632276,2.591043594,44.64734,-122.062,"Central and Southern Cascades forests","Temperate Conifer Forests",6.856666565,569.1112061,2009,65.68728638,16743,3.448333263,13653,NA
"Penstemon_rupicola_1928506534__L__801-4608-870-4723","Penstemon_rupicola_1928506534",1928506534,119.2072511,118.4404658,"Penstemon rupicola","unknown",0.19,0.041943757,3.601786988,44.64734,-122.062,"Central and Southern Cascades forests","Temperate Conifer Forests",6.856666565,569.1112061,2009,65.68728638,16743,3.448333263,13653,NA
"Penstemon_rupicola_1928506534__L__908-4394-1101-4515","Penstemon_rupicola_1928506534",1928506534,119.2072511,118.4404658,"Penstemon rupicola","unknown",0.71,0.067632276,2.176813445,44.64734,-122.062,"Central and Southern Cascades forests","Temperate Conifer Forests",6.856666565,569.1112061,2009,65.68728638,16743,3.448333263,13653,NA
"Penstemon_rupicola_1930852436__L__1089-813-1172-1028","Penstemon_rupicola_1930852436",1930852436,119.1753848,118.4404658,"Penstemon rupicola","unknown",0.56,0.086390576,2.010219736,43.0908,-122.2442,"Central and Southern Cascades forests","Temperate Conifer Forests",4.50549984,606.9439087,1489,68.3162384,10677,3.472333431,14608.83301,NA
"Penstemon_rupicola_1930852436__L__1106-3603-1281-3738","Penstemon_rupicola_1930852436",1930852436,119.1753848,118.4404658,"Penstemon rupicola","unknown",0.46,0.041954973,2.167094586,43.0908,-122.2442,"Central and Southern Cascades forests","Temperate Conifer Forests",4.50549984,606.9439087,1489,68.3162384,10677,3.472333431,14608.83301,NA
"Penstemon_rupicola_1928075379__L__2487-1763-2723-1868","Penstemon_rupicola_1928075379",1928075379,119.9174032,118.4404658,"Penstemon rupicola","unknown",0.85,0.074586938,1.369306456,44.42662,-121.8875,"Central and Southern Cascades forests","Temperate Conifer Forests",5.222833157,594.6004028,1875,64.87173462,14626,3.560666561,13790.25,NA
"Penstemon_rupicola_1928075379__L__2615-1830-2748-2034","Penstemon_rupicola_1928075379",1928075379,119.9174032,118.4404658,"Penstemon rupicola","unknown",0.9,0.058373512,1.339732358,44.42662,-121.8875,"Central and Southern Cascades forests","Temperate Conifer Forests",5.222833157,594.6004028,1875,64.87173462,14626,3.560666561,13790.25,NA
"Penstemon_rupicola_1928075379__L__570-1352-650-1471","Penstemon_rupicola_1928075379",1928075379,119.9174032,118.4404658,"Penstemon rupicola","unknown",0.27,0.066712585,2.122060335,44.42662,-121.8875,"Central and Southern Cascades forests","Temperate Conifer Forests",5.222833157,594.6004028,1875,64.87173462,14626,3.560666561,13790.25,NA
"Penstemon_rupicola_1928075379__L__670-1564-856-1698","Penstemon_rupicola_1928075379",1928075379,119.9174032,118.4404658,"Penstemon rupicola","unknown",0.81,0.083390732,1.394753334,44.42662,-121.8875,"Central and Southern Cascades forests","Temperate Conifer Forests",5.222833157,594.6004028,1875,64.87173462,14626,3.560666561,13790.25,NA
"Penstemon_rupicola_1928075379__L__986-1316-1083-1438","Penstemon_rupicola_1928075379",1928075379,119.9174032,118.4404658,"Penstemon rupicola","unknown",0.37,0.068765759,1.881419439,44.42662,-121.8875,"Central and Southern Cascades forests","Temperate Conifer Forests",5.222833157,594.6004028,1875,64.87173462,14626,3.560666561,13790.25,NA
"Penstemon_rupicola_1928506534__L__1344-4536-1493-4623","Penstemon_rupicola_1928506534",1928506534,119.2072511,118.4404658,"Penstemon rupicola","unknown",0.39,0.048914406,2.736624561,44.64734,-122.062,"Central and Southern Cascades forests","Temperate Conifer Forests",6.856666565,569.1112061,2009,65.68728638,16743,3.448333263,13653,NA
"Penstemon_rupicola_1928506534__L__1656-1512-1745-1685","Penstemon_rupicola_1928506534",1928506534,119.2072511,118.4404658,"Penstemon rupicola","unknown",0.57,0.083887514,2.367324024,44.64734,-122.062,"Central and Southern Cascades forests","Temperate Conifer Forests",6.856666565,569.1112061,2009,65.68728638,16743,3.448333263,13653,NA
"Penstemon_rupicola_1928506534__L__543-1877-716-2022","Penstemon_rupicola_1928506534",1928506534,119.2072511,118.4404658,"Penstemon rupicola","unknown",0.85,0.075963375,2.032187945,44.64734,-122.062,"Central and Southern Cascades forests","Temperate Conifer Forests",6.856666565,569.1112061,2009,65.68728638,16743,3.448333263,13653,NA
"Penstemon_rupicola_1930852436__L__1146-972-1310-1165","Penstemon_rupicola_1930852436",1930852436,119.1753848,118.4404658,"Penstemon rupicola","unknown",0.77,0.067650361,1.779966799,43.0908,-122.2442,"Central and Southern Cascades forests","Temperate Conifer Forests",4.50549984,606.9439087,1489,68.3162384,10677,3.472333431,14608.83301,NA
"Penstemon_rupicola_1930852436__L__1378-3699-1438-3811","Penstemon_rupicola_1930852436",1930852436,119.1753848,118.4404658,"Penstemon rupicola","unknown",0.21,0.067650361,2.923907223,43.0908,-122.2442,"Central and Southern Cascades forests","Temperate Conifer Forests",4.50549984,606.9439087,1489,68.3162384,10677,3.472333431,14608.83301,NA
"Penstemon_rupicola_1930852436__L__1477-3615-1663-3713","Penstemon_rupicola_1930852436",1930852436,119.1753848,118.4404658,"Penstemon rupicola","unknown",0.51,0.079603963,2.083337118,43.0908,-122.2442,"Central and Southern Cascades forests","Temperate Conifer Forests",4.50549984,606.9439087,1489,68.3162384,10677,3.472333431,14608.83301,NA
"Penstemon_rupicola_1930852436__L__1477-3707-1615-3897","Penstemon_rupicola_1930852436",1930852436,119.1753848,118.4404658,"Penstemon rupicola","unknown",0.6,0.097854971,1.957931895,43.0908,-122.2442,"Central and Southern Cascades forests","Temperate Conifer Forests",4.50549984,606.9439087,1489,68.3162384,10677,3.472333431,14608.83301,NA
"Penstemon_rupicola_1930852436__L__2361-1629-2532-1687","Penstemon_rupicola_1930852436",1930852436,119.1753848,118.4404658,"Penstemon rupicola","unknown",0.27,0.06390391,2.65625889,43.0908,-122.2442,"Central and Southern Cascades forests","Temperate Conifer Forests",4.50549984,606.9439087,1489,68.3162384,10677,3.472333431,14608.83301,NA
"Penstemon_rupicola_1930852436__L__666-3422-783-3560","Penstemon_rupicola_1930852436",1930852436,119.1753848,118.4404658,"Penstemon rupicola","unknown",0.37,0.072182064,2.355040066,43.0908,-122.2442,"Central and Southern Cascades forests","Temperate Conifer Forests",4.50549984,606.9439087,1489,68.3162384,10677,3.472333431,14608.83301,NA
"Penstemon_rupicola_1930852436__L__679-1966-754-2118","Penstemon_rupicola_1930852436",1930852436,119.1753848,118.4404658,"Penstemon rupicola","unknown",0.33,0.095672057,2.460248829,43.0908,-122.2442,"Central and Southern Cascades forests","Temperate Conifer Forests",4.50549984,606.9439087,1489,68.3162384,10677,3.472333431,14608.83301,NA
"Penstemon_rupicola_1930852436__L__1147-760-1228-972","Penstemon_rupicola_1930852436",1930852436,119.1753848,118.4404658,"Penstemon rupicola","unknown",0.39,0.075518951,2.308153454,43.0908,-122.2442,"Central and Southern Cascades forests","Temperate Conifer Forests",4.50549984,606.9439087,1489,68.3162384,10677,3.472333431,14608.83301,NA
"Penstemon_rupicola_1930852436__L__858-2006-923-2121","Penstemon_rupicola_1930852436",1930852436,119.1753848,118.4404658,"Penstemon rupicola","unknown",0.21,0.033563978,2.923907223,43.0908,-122.2442,"Central and Southern Cascades forests","Temperate Conifer Forests",4.50549984,606.9439087,1489,68.3162384,10677,3.472333431,14608.83301,NA
"Pentadiplandra_brazzeana_4067862380__L__1637-3450-2337-4710","Pentadiplandra_brazzeana_4067862380",4067862380,0,129.0556067,"Pentadiplandra brazzeana","unknown",30.5,0.121036968,0.565849642,-2.11684,11.58338,"Northwestern Congolian lowland forests","Tropical & Subtropical Moist Broadleaf Forests",23.96416664,130.4075165,1913,72.67933655,18219,1.141666651,11567.08301,NA
"Pentadiplandra_brazzeana_4067862380__L__721-448-2019-1040","Pentadiplandra_brazzeana_4067862380",4067862380,0,129.0556067,"Pentadiplandra brazzeana","unknown",24.47,0.166909906,0.61552459,-2.11684,11.58338,"Northwestern Congolian lowland forests","Tropical & Subtropical Moist Broadleaf Forests",23.96416664,130.4075165,1913,72.67933655,18219,1.141666651,11567.08301,NA
"Pentadiplandra_brazzeana_4129372958__L__2076-2149-2673-3385","Pentadiplandra_brazzeana_4129372958",4129372958,130.6574602,129.0472133,"Pentadiplandra brazzeana","unknown",20.28,0.30890599,1.211482555,0.52,12.8,"Northwestern Congolian lowland forests","Tropical & Subtropical Moist Broadleaf Forests",23.94083405,91.13430786,1636,61.50245285,15069,0.974333346,12278.25,NA
"Pentadiplandra_brazzeana_4129372958__L__2629-328-2851-1037","Pentadiplandra_brazzeana_4129372958",4129372958,130.6574602,129.0472133,"Pentadiplandra brazzeana","unknown",4.52,0.104100221,2.149583104,0.52,12.8,"Northwestern Congolian lowland forests","Tropical & Subtropical Moist Broadleaf Forests",23.94083405,91.13430786,1636,61.50245285,15069,0.974333346,12278.25,NA
"Pentadiplandra_brazzeana_4129372958__L__508-3750-1657-4853","Pentadiplandra_brazzeana_4129372958",4129372958,130.6574602,129.0472133,"Pentadiplandra brazzeana","unknown",28.83,0.15307201,1.059147556,0.52,12.8,"Northwestern Congolian lowland forests","Tropical & Subtropical Moist Broadleaf Forests",23.94083405,91.13430786,1636,61.50245285,15069,0.974333346,12278.25,NA
