"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","projectId","basisOfRecord","individualCount","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","coordinateUncertaintyInMeters","elevation","elevationAccuracy","continent","year","month","day","eventDate","startDayOfYear","endDayOfYear","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","identifier.1","gbifID","occurrenceID","name","stateProvince","higherGeography","institutionKey","recordedBy","recordNumber","habitat","institutionID","nomenclaturalCode","locality","county","verbatimLocality","collectionCode","language","type","catalogNumber","institutionCode","higherClassification","identificationID","dateIdentified","modified","datasetName","identifiedBy","rightsHolder","nomenclaturalStatus","taxonID","ownerInstitutionCode","bibliographicCitation","collectionID","networkKeys","gadm.level0.gid","gadm.level0.name","distanceFromCentroidInMeters","collectionKey","preparations","fieldNumber","dynamicProperties","municipality","reproductiveCondition","http...unknown.org.recordID","associatedTaxa","rights","occurrenceRemarks","http...unknown.org.recordEnteredBy","gadm","verbatimEventDate","otherCatalogNumbers","fieldNotes","informationWithheld","disposition","locationRemarks","previousIdentifications","lifeStage","georeferenceRemarks","georeferencedBy","georeferenceVerificationStatus","georeferenceSources","georeferencedDate","georeferenceProtocol","verbatimElevation","island","taxonRemarks","associatedOccurrences","identificationQualifier","islandGroup","identificationRemarks","organismRemarks","accessRights","organismID","locationID","media_url","license"
"2270494196","Myrcianthes fragrans (Sw.) McVaugh",13.828333,-89.856111,"cdc,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:20.522+00:00",276,NA,"PRESERVED_SPECIMEN",NA,"PRESENT",3188228,6,7707728,220,690,5014,3188150,9920389,9920389,"Myrcianthes fragrans (Sw) Mc Vaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcianthes","Myrcianthes fragrans","Myrcianthes","fragrans","SPECIES","SYNONYM","LC",NA,1049,NA,"NORTH_AMERICA",2013,2,13,"2013-02-13",44,44,"2024-08-01T20:02:20.522+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=15743783",FALSE,"15743783","none","none",TRUE,"WGS84","Magnoliopsida","SV","none","none","LATIN_AMERICA","El Salvador","NORTH_AMERICA","15743783","2270494196","71bda7cd-b187-46c5-aaf2-b93d9c857204","Myrcianthes fragrans (Sw.) McVaugh","Ahuachapán",NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","D. Rodriguez; P. Galan, and R. Rivera","3987","Bosque tropical semideciduo latifoliado, submontano, bien drenado",NA,NA,"Depto. Ahuachapan, Concepcion de Ataco, Cton. El Arco, Finca La Esperanza, Cascadas de Don Juan, Sector El Mirador","Concepción de Ataco",NA,"Plants",NA,NA,"ASU0299381","ASU","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrcianthes",NA,"2013-01-01T00:00:00","2023-07-16T07:02:03.000+00:00",NA,"F. Barrie",NA,NA,"48202",NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450",NA,NA,NA,NA,NA,"71bda7cd-b187-46c5-aaf2-b93d9c857204",NA,"http://creativecommons.org/licenses/by-nc/3.0/","Arbol de 8m con flores blancas vistosas y fragrantes","waltola64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0299/ASU0299381_lg.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1503275082","Myrcianthes fragrans (Sw.) McVaugh",26.6142,-81.3497,"cdc,gass84,incomis","af1b4db0-c8ce-4a95-b700-8a6a02bed9d6","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","40dee7df-00ee-4965-bcaf-5291dbab4b08","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","US","EML","2024-01-26T19:01:55.931+00:00","2024-01-29T12:47:09.932+00:00",398,NA,"PRESERVED_SPECIMEN",NA,"PRESENT",3188228,6,7707728,220,690,5014,3188150,9920389,9920389,"Myrcianthes fragrans (Sw) Mc Vaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcianthes","Myrcianthes fragrans","Myrcianthes","fragrans","SPECIES","SYNONYM","LC",NA,NA,NA,"NORTH_AMERICA",2013,4,7,"2013-04-07",97,97,"2024-01-29T12:47:09.932+00:00",NA,FALSE,"435C356C-FAC4-4400-9769-A2069CD7EE11","none","none",FALSE,"WGS84","Magnoliopsida","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","435C356C-FAC4-4400-9769-A2069CD7EE11","1503275082","435C356C-FAC4-4400-9769-A2069CD7EE11","Myrcianthes fragrans (Sw.) McVaugh","Florida","USA|Florida|Hendry Co.","efc9e42f-509d-47fe-a30a-1bbd7ac8ba31","A. R. Franck","3238","Hydric hammock.","urn:lsid:biocol.org:col:15638","ICN","Okaloacoochee Slough State Forest, Off Oil Well Pad Road, 1.3 km N of C-832, 8.5 km E of FL 29.","Hendry Co.","Off Oil Well Pad Road, 1.3 km N of C-832, 8.5 km E of FL 29.","Herb","en","PhysicalObject","276397","USF","Plantae | Dicots | Myrtaceae","163320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Okaloacoochee Slough State Forest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://cdn.plantatlas.org/img/specimens/USF/276397.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1503270958","Myrcianthes fragrans (Sw.) McVaugh",25.9906,-81.5936,"cdc,gass84,incomis","af1b4db0-c8ce-4a95-b700-8a6a02bed9d6","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","40dee7df-00ee-4965-bcaf-5291dbab4b08","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","US","EML","2024-01-26T19:01:55.931+00:00","2024-01-29T12:47:14.819+00:00",398,NA,"PRESERVED_SPECIMEN",NA,"PRESENT",3188228,6,7707728,220,690,5014,3188150,9920389,9920389,"Myrcianthes fragrans (Sw) Mc Vaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcianthes","Myrcianthes fragrans","Myrcianthes","fragrans","SPECIES","SYNONYM","LC",NA,NA,NA,"NORTH_AMERICA",2012,2,24,"2012-02-24",55,55,"2024-01-29T12:47:14.819+00:00",NA,FALSE,"D9B8742C-37DC-456D-9123-6F193824A57B","none","none",TRUE,"WGS84","Magnoliopsida","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","D9B8742C-37DC-456D-9123-6F193824A57B","1503270958","D9B8742C-37DC-456D-9123-6F193824A57B","Myrcianthes fragrans (Sw.) McVaugh","Florida","USA|Florida|Collier Co.","efc9e42f-509d-47fe-a30a-1bbd7ac8ba31","L. C. Anderson","26078","Thick coastal marine hammock.","urn:lsid:biocol.org:col:15638","ICN","Collier-Seminole State Park, Beside road leading to boat basin; ca. 13 air mi. SE of Naples.","Collier Co.","Beside road leading to boat basin; ca. 13 air mi. SE of Naples.","Herb","en","PhysicalObject","269214","USF","Plantae | Dicots | Myrtaceae","139972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{""habit"":""Frequent.""}","Collier-Seminole State Park",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://cdn.plantatlas.org/img/specimens/USF/269214.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1503269429","Myrcianthes fragrans (Sw.) McVaugh",27.2058,-82.5086,"cdc,gass84,incomis","af1b4db0-c8ce-4a95-b700-8a6a02bed9d6","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","40dee7df-00ee-4965-bcaf-5291dbab4b08","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","US","EML","2024-01-26T19:01:55.931+00:00","2024-01-29T12:47:07.590+00:00",398,NA,"PRESERVED_SPECIMEN",NA,"PRESENT",3188228,6,7707728,220,690,5014,3188150,9920389,9920389,"Myrcianthes fragrans (Sw) Mc Vaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcianthes","Myrcianthes fragrans","Myrcianthes","fragrans","SPECIES","SYNONYM","LC",NA,NA,NA,"NORTH_AMERICA",2012,12,1,"2012-12-01",336,336,"2024-01-29T12:47:07.590+00:00",NA,FALSE,"0EE66EFA-B81C-41DE-A751-6E63D5BB9AFA","none","none",FALSE,"WGS84","Magnoliopsida","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","0EE66EFA-B81C-41DE-A751-6E63D5BB9AFA","1503269429","0EE66EFA-B81C-41DE-A751-6E63D5BB9AFA","Myrcianthes fragrans (Sw.) McVaugh","Florida","USA|Florida|Sarasota Co.","efc9e42f-509d-47fe-a30a-1bbd7ac8ba31","A. R. Franck","3220","Coastal hammock.","urn:lsid:biocol.org:col:15638","ICN","S end of Siesta Key or N end of Casey Key, 0.15 km NW of the terminus of Casey Key Road, 1.8 km W of US 41.","Sarasota Co.","S end of Siesta Key or N end of Casey Key, 0.15 km NW of the terminus of Casey Key Road, 1.8 km W of US 41.","Herb","en","PhysicalObject","266145","USF","Plantae | Dicots | Myrtaceae","205787",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{""habit"":""A few low shrubs to 1.5 m.""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://cdn.plantatlas.org/img/specimens/USF/266145.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"2236180479","Myrcianthes fragrans (Sw.) McVaugh",10.55,-66.8917,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:40:16.897+00:00",403,NA,"PRESERVED_SPECIMEN",1,"PRESENT",3188228,6,7707728,220,690,5014,3188150,9920389,9920389,"Myrcianthes fragrans (Sw) Mc Vaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcianthes","Myrcianthes fragrans","Myrcianthes","fragrans","SPECIES","SYNONYM","LC",NA,1920,20,"SOUTH_AMERICA",2011,1,26,"2011-01-26",26,26,"2024-08-02T12:40:16.897+00:00",NA,FALSE,"http://n2t.net/ark:/65665/3f84dd3fd-198c-4f4b-8c03-4e384455f3f1","none","none",FALSE,"WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA","http://n2t.net/ark:/65665/3f84dd3fd-198c-4f4b-8c03-4e384455f3f1","2236180479","http://n2t.net/ark:/65665/3f84dd3fd-198c-4f4b-8c03-4e384455f3f1","Myrcianthes fragrans (Sw.) McVaugh","Miranda","South America - Neotropics, Venezuela, Miranda","be5b9c72-e499-42b8-a5dc-c27505cf232e","W. Meier & Y. Lira","17211",NA,"urn:lsid:biocol.org:col:15463",NA,"Parque Nacional El Avila, Cerro El Avila: Fila del Avila, a lo largo de la carretera a Galipan",NA,NA,"US",NA,NA,"US 3712037","US","Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae",NA,NA,"2022-10-21T15:01:00.000+00:00","NMNH Extant Biology",NA,NA,NA,NA,NA,NA,"urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,NA,NA,"151c91ba-a521-4735-8c11-5abf8db7fb67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m3c8ef3cff-1e20-4615-a3b8-90d443ed3c10","http://creativecommons.org/publicdomain/zero/1.0/"
"1503264586","Myrcianthes fragrans (Sw.) McVaugh",28.5911,-81.0008,"cdc,gass84,incomis","af1b4db0-c8ce-4a95-b700-8a6a02bed9d6","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","40dee7df-00ee-4965-bcaf-5291dbab4b08","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","US","EML","2024-01-26T19:01:55.931+00:00","2024-01-29T12:47:11.064+00:00",398,NA,"PRESERVED_SPECIMEN",NA,"PRESENT",3188228,6,7707728,220,690,5014,3188150,9920389,9920389,"Myrcianthes fragrans (Sw) Mc Vaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcianthes","Myrcianthes fragrans","Myrcianthes","fragrans","SPECIES","SYNONYM","LC",NA,NA,NA,"NORTH_AMERICA",2011,7,25,"2011-07-25",206,206,"2024-01-29T12:47:11.064+00:00",NA,FALSE,"6A282369-6634-433B-B22B-603BCDDB34D4","none","none",FALSE,"WGS84","Magnoliopsida","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","6A282369-6634-433B-B22B-603BCDDB34D4","1503264586","6A282369-6634-433B-B22B-603BCDDB34D4","Myrcianthes fragrans (Sw.) McVaugh","Florida","USA|Florida|Orange Co.","efc9e42f-509d-47fe-a30a-1bbd7ac8ba31","S. E. Green, M. Green, E. Dost, J. Cope, M. Diolosa","58","Moist hammock betweein live oak [Quercus virginiana] hammock and river floodplain forest; with Quercus laurifolia, Liquidambar styraciflua, and Psychotria nervosa.","urn:lsid:biocol.org:col:15638","ICN","Along the Florida Trail.","Orange Co.","Along the Florida Trail.","Herb","en","PhysicalObject","259528","USF","Plantae | Dicots | Myrtaceae","98869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://cdn.plantatlas.org/img/specimens/USF/259528.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"3763061627","Myrcianthes fragrans (Sw.) McVaugh",10.14214,-84.24667,"cdc,gass84,inmafu","85714c48-f762-11e1-a439-00145eb45e9a","57254bd0-8256-11d8-b7ed-b8a03c50a862","60454014-f762-11e1-a439-00145eb45e9a","57254bd0-8256-11d8-b7ed-b8a03c50a862","DE","BIOCASE","2023-12-05T09:13:43.838+00:00","2024-01-25T10:15:03.031+00:00",271,NA,"PRESERVED_SPECIMEN",NA,"PRESENT",3188228,6,7707728,220,690,5014,3188150,9920389,9920389,"Myrcianthes fragrans (Sw) Mc Vaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcianthes","Myrcianthes fragrans","Myrcianthes","fragrans","SPECIES","SYNONYM","LC",NA,1680,NA,"NORTH_AMERICA",2010,4,20,"2010-04-20",110,110,"2024-01-25T10:15:03.031+00:00","https://herbarium.bgbm.org/object/B101143223",FALSE,"https://herbarium.bgbm.org/object/B101143223","none","none",TRUE,"WGS84","Magnoliopsida","CR","none","none","LATIN_AMERICA","Costa Rica","EUROPE","https://herbarium.bgbm.org/object/B101143223","3763061627","https://herbarium.bgbm.org/object/B101143223","Myrcianthes fragrans (Sw.) McVaugh",NA,NA,"4cf93dd2-06c8-4f49-89bc-a5d0805c6747","Diego Vargas,L. & Villalobos,G.","4167",NA,NA,NA,"Costa Rica: Grecia: San José. Grecia Forest Reserve. Bosque del Niño. Surroundings of the station. Abundant. Tree of 8 mts. Abundant greenish brown fruits. lifestage: flowering. Alt.: 1680 m.2010-04-20, Leg.: Diego Vargas,L. & Villalobos,G. 4167.",NA,NA,"Herbarium Berolinense",NA,NA,"B 10 1143223","B",NA,NA,NA,NA,NA,"J. F. Morales",NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655,3aee7756-565e-4dc5-b22c-f997fbd7105c",NA,NA,NA,"fceacd29-9f6c-4c9c-a4bc-67795f9cb972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://image.bgbm.org/images/internal/HerbarThumbs/B101143223_1700","http://creativecommons.org/publicdomain/zero/1.0/"
"1322345091","Myrcianthes fragrans (Sw.) McVaugh",17.4711,-62.9614,"cucdmis,gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:40:12.797+00:00",403,NA,"PRESERVED_SPECIMEN",1,"PRESENT",3188228,6,7707728,220,690,5014,3188150,9920389,9920389,"Myrcianthes fragrans (Sw) Mc Vaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcianthes","Myrcianthes fragrans","Myrcianthes","fragrans","SPECIES","SYNONYM","LC",NA,300,NA,"NORTH_AMERICA",2010,7,22,"2010-07-22",203,203,"2024-08-02T12:40:12.797+00:00",NA,FALSE,"http://n2t.net/ark:/65665/3e37e2c95-3595-4469-9267-01673fc8066f","none","none",FALSE,"WGS84","Magnoliopsida","PR","none","none","LATIN_AMERICA","Puerto Rico","NORTH_AMERICA","http://n2t.net/ark:/65665/3e37e2c95-3595-4469-9267-01673fc8066f","1322345091","http://n2t.net/ark:/65665/3e37e2c95-3595-4469-9267-01673fc8066f","Myrcianthes fragrans (Sw.) McVaugh",NA,"West Indies - Neotropics, Puerto Rico","be5b9c72-e499-42b8-a5dc-c27505cf232e","F. S. Axelrod et al.","14341","Mesic second-growth forest.","urn:lsid:biocol.org:col:15463",NA,"The Quill: Around the Mountain trail, just before Whitewall.",NA,NA,"US",NA,NA,"US 3627653","US","Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae",NA,NA,"2019-01-10T00:08:00.000+00:00","NMNH Extant Biology",NA,NA,NA,NA,NA,NA,"urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,NA,NA,"151c91ba-a521-4735-8c11-5abf8db7fb67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fruiting",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m34383ceb5-ec3c-45f6-9ca1-4ec36b6e9abc","http://creativecommons.org/publicdomain/zero/1.0/"
"2516792181","Myrcianthes fragrans (Sw.) McVaugh",17.47117,-62.96133,"cudc,cuiv,colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:47.504+00:00",270,NA,"PRESERVED_SPECIMEN",NA,"PRESENT",3188228,6,7707728,220,690,5014,3188150,9920389,9920389,"Myrcianthes fragrans (Sw) Mc Vaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcianthes","Myrcianthes fragrans","Myrcianthes","fragrans","SPECIES","SYNONYM","LC",NA,NA,NA,"NORTH_AMERICA",2010,7,22,"2010-07-22",203,203,"2024-07-18T23:54:47.504+00:00",NA,FALSE,"L.4148258@BRAHMS","none","none",FALSE,"WGS84","Magnoliopsida","BQ","none","none","LATIN_AMERICA","Bonaire, Sint Eustatius and Saba","EUROPE","L.4148258@BRAHMS","2516792181","https://data.biodiversitydata.nl/naturalis/specimen/L.4148258","Myrcianthes fragrans (Sw.) McVaugh",NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","Axelrod F; et al.","Axelrod, F; et al. 14341",NA,"Naturalis Biodiversity Center","ICN","Flora of Sint Eustatius. The Quill: Around the Mountain trail, just before the Whitewall. Mesic second-growth forest.",NA,NA,"Botany",NA,NA,"L.4148258",NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,NA,NA,"Naturalis Biodiversity Center",NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,NA,"0add23db-a8f7-4d15-95ad-4ed0c5c8a055",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.4148258/format/large","http://creativecommons.org/publicdomain/zero/1.0/"
"3762872406","Myrcianthes fragrans (Sw.) McVaugh",10.2994,-84.29027,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:23.088+00:00",276,NA,"PRESERVED_SPECIMEN",NA,"PRESENT",3188228,6,7707728,220,690,5014,3188150,9920389,9920389,"Myrcianthes fragrans (Sw) Mc Vaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcianthes","Myrcianthes fragrans","Myrcianthes","fragrans","SPECIES","SYNONYM","LC",NA,1572,NA,"NORTH_AMERICA",2009,2,9,"2009-02-09",40,40,"2024-08-01T20:02:23.088+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=29221474",FALSE,"29221474","none","none",FALSE,"WGS84","Magnoliopsida","CR","none","none","LATIN_AMERICA","Costa Rica","NORTH_AMERICA","29221474","3762872406","c56d5b87-b5b3-461f-a1dc-a3e1be08a4ec","Myrcianthes fragrans (Sw.) McVaugh",NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485",NA,NA,"Tropical Lower Montane Wet Forest, soil order: Andisol",NA,NA,"Monteverde Reserve",NA,NA,"Plants",NA,NA,"ASU0320943","ASU","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrcianthes",NA,NA,"2023-07-16T07:02:03.000+00:00",NA,NA,NA,NA,"48202",NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450",NA,NA,NA,NA,NA,"c56d5b87-b5b3-461f-a1dc-a3e1be08a4ec",NA,"http://creativecommons.org/licenses/by-nc/3.0/","Tree",NA,NA,"02/09/2009","CSP11030",NA,NA,NA,NA,NA,NA,"MAP: 2832, MAT: 18.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/seinet/swnode/ASU_Plants/CSP11/CSP11030_lg.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"2270559297","Myrcianthes fragrans (Sw.) McVaugh",18.29258,-68.70262,"cdc,gass84,rdativ,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:16.333+00:00",276,NA,"PRESERVED_SPECIMEN",NA,"PRESENT",3188228,6,7707728,220,690,5014,3188150,9920389,9920389,"Myrcianthes fragrans (Sw) Mc Vaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcianthes","Myrcianthes fragrans","Myrcianthes","fragrans","SPECIES","SYNONYM","LC",12000,NA,NA,"NORTH_AMERICA",2009,5,26,"2009-05-26",146,146,"2024-08-01T20:02:16.333+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3101155",FALSE,"3101155","none","none",FALSE,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","3101155","2270559297","2ab5b9b3-fa5a-43ff-99b3-6dd19361907e","Myrcianthes fragrans (Sw.) McVaugh","La Alta Gracia",NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","E. J. Lucas; A. C. Araujo, T. Ulian, A. Veloz, J. Coronado, W. Agramonte","1111",NA,NA,NA,"Bayahibe, camino que va a la Caseta e Guaraguao, Parque National de l'Este.",NA,NA,"Plants",NA,NA,"ASU0057268","ASU","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrcianthes",NA,"2009-01-01T00:00:00","2023-07-16T07:02:03.000+00:00",NA,"Araujo & Lucas",NA,NA,"48202",NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450",NA,NA,NA,NA,NA,"2ab5b9b3-fa5a-43ff-99b3-6dd19361907e",NA,"http://creativecommons.org/licenses/by-nc/3.0/","Material coletado en silica.; Several branched tree to 5 m, petals white.","alorozco",NA,NA,"278059",NA,NA,NA,NA,NA,NA,NA,"ksanderford","reviewed - high confidence","georef batch tool 2012-07-05; GeoLocate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0057/ASU0057268_lg.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
